instance_idx,has_recourse,age_group,subgroup
192,1,young,male
2812,1,young,male
684,1,young,male
2825,1,young,male
4817,1,young,male
2998,0,young,male
4784,1,young,male
2029,0,young,male
4480,1,young,male
3773,0,young,male
4666,1,young,male
3787,1,young,male
939,0,young,male
1890,1,young,male
2657,1,young,male
4043,0,young,male
926,0,young,male
258,1,young,male
4637,1,young,male
3073,1,young,male
3230,1,young,male
2888,0,young,male
38,0,young,male
1235,1,young,male
551,0,young,male
2428,1,young,male
3086,1,young,male
4070,1,young,male
5205,1,young,male
179,0,young,male
572,0,young,male
5281,1,young,male
4230,0,young,male
26,0,young,male
4786,1,young,male
3935,1,young,male
2493,1,young,male
282,0,young,male
582,0,young,male
2548,1,young,male
406,0,young,male
1616,1,young,male
2596,1,young,male
5234,1,young,male
1862,1,young,male
5052,0,young,male
5115,1,young,male
2110,1,young,male
5245,0,young,male
685,1,young,male
2949,1,young,male
1739,1,young,male
3514,1,young,male
4526,0,young,male
2100,1,young,male
1572,1,young,male
2980,1,young,male
3044,1,young,male
4228,1,young,male
3027,1,young,male
1134,1,young,male
3464,1,young,male
739,1,young,male
3695,1,young,male
5259,0,young,male
1262,0,young,male
5171,1,young,male
3625,1,young,male
4216,0,young,male
4779,0,young,male
3149,1,young,male
3072,0,young,male
5296,0,young,male
4959,0,young,male
3307,1,young,male
117,0,middle,male
1919,1,middle,male
2466,1,middle,male
3679,1,middle,male
3972,1,middle,male
2680,1,middle,male
3553,0,middle,male
2758,1,middle,male
355,0,middle,male
3161,1,middle,male
464,1,middle,male
5450,1,middle,male
5002,1,middle,male
3901,0,middle,male
1350,1,middle,male
4101,1,middle,male
4181,1,middle,male
1955,0,middle,male
3075,0,middle,male
2003,0,middle,male
4374,1,middle,male
1472,1,middle,male
4837,1,middle,male
4667,1,middle,male
4489,1,middle,male
2347,1,middle,male
1519,0,middle,male
1085,1,middle,male
3192,1,middle,male
1983,1,middle,male
5158,1,middle,male
744,1,middle,male
4207,0,middle,male
1498,1,middle,male
3931,1,middle,male
1038,1,middle,male
3491,0,middle,male
2073,0,middle,male
4744,1,middle,male
442,1,middle,male
4934,1,middle,male
4020,1,middle,male
1127,1,middle,male
2989,1,middle,male
1978,1,middle,male
1657,1,middle,male
4514,1,middle,male
4832,1,middle,male
2056,1,middle,male
3528,1,middle,male
360,0,middle,male
4432,1,middle,male
1248,1,middle,male
1264,1,middle,male
2404,1,middle,male
4955,1,middle,male
302,0,middle,male
3526,0,middle,male
1684,1,middle,male
3223,1,middle,male
727,0,middle,male
1463,0,middle,male
3755,1,middle,male
238,1,middle,male
3279,1,middle,male
3875,0,middle,male
1629,1,middle,male
1552,1,middle,male
91,1,middle,male
4244,0,middle,male
3100,0,middle,male
3376,1,middle,male
878,1,middle,male
1212,1,middle,male
1526,1,middle,male
3974,1,middle,male
2162,1,middle,male
2461,0,middle,male
3757,1,middle,male
1452,1,middle,male
2202,0,middle,male
5063,1,middle,male
1125,0,middle,male
1590,0,middle,male
183,0,middle,male
1997,0,middle,male
1229,1,middle,male
2960,1,middle,male
324,0,middle,male
37,1,middle,male
2413,1,middle,male
999,1,middle,male
1941,0,middle,male
3920,0,middle,male
5257,1,middle,male
1650,1,middle,male
2490,1,middle,male
1242,1,middle,male
5086,0,middle,male
393,1,middle,male
4842,1,middle,male
1962,1,middle,male
1909,0,middle,male
446,1,middle,male
584,0,middle,male
964,1,middle,male
702,1,middle,male
881,0,middle,male
4257,0,middle,male
3334,0,middle,male
2147,0,middle,male
3038,0,middle,male
3991,1,middle,male
3243,1,middle,male
3214,1,middle,male
571,1,middle,male
1108,0,middle,male
410,1,middle,male
3530,1,middle,male
4968,1,middle,male
1167,1,middle,male
5167,0,middle,male
326,0,middle,male
578,0,middle,male
2150,1,middle,male
2099,0,middle,male
342,1,middle,male
2536,0,middle,male
3034,1,middle,male
3665,0,middle,male
151,1,middle,male
111,1,middle,male
3694,0,middle,male
217,1,middle,male
2695,1,middle,male
4865,1,middle,male
5041,0,middle,male
3601,1,middle,male
866,1,middle,male
8,0,middle,male
5005,0,middle,male
4079,1,middle,male
5096,0,middle,male
3497,1,middle,male
869,0,middle,male
3257,1,middle,male
234,0,middle,male
273,1,middle,male
2969,1,middle,male
2030,1,middle,male
409,1,middle,male
2196,1,middle,male
1393,1,middle,male
838,1,middle,male
841,0,middle,male
3367,0,middle,male
891,0,middle,male
636,1,middle,male
2822,1,middle,male
5111,1,middle,male
2850,1,middle,male
278,0,middle,male
5034,1,middle,male
294,1,middle,male
4672,1,middle,male
44,0,middle,male
4898,1,middle,male
1021,0,middle,male
1894,0,middle,male
3795,0,middle,male
4987,1,middle,male
3378,1,middle,male
1297,1,middle,male
2610,1,middle,male
2044,0,middle,male
4606,0,middle,male
790,1,middle,male
3483,0,middle,male
3242,1,middle,male
3698,1,middle,male
1065,0,middle,male
1250,1,middle,male
6,1,middle,male
2097,1,middle,male
4486,1,middle,male
4258,1,middle,male
822,0,middle,male
1275,0,middle,male
2854,1,middle,male
4054,1,middle,male
1505,0,middle,male
1677,0,middle,male
3213,1,middle,male
4569,1,middle,male
3449,1,middle,male
1644,0,middle,male
2673,1,middle,male
4176,1,middle,male
4096,0,middle,male
3802,1,middle,male
1521,1,middle,male
4094,1,middle,male
2359,1,middle,male
3489,1,middle,male
4269,1,middle,male
4761,1,middle,male
4290,1,middle,male
439,1,middle,male
2784,1,middle,male
218,1,middle,male
505,0,middle,male
1800,1,middle,male
98,0,middle,male
311,1,middle,male
4534,0,middle,male
169,0,middle,male
1381,1,middle,male
3914,1,middle,male
1517,0,middle,male
1640,1,middle,male
1694,0,middle,male
1735,1,middle,male
5025,1,middle,male
1378,0,middle,male
1996,1,middle,male
4063,1,middle,male
3488,1,middle,male
2853,1,middle,male
4576,1,middle,male
3083,1,middle,male
867,1,middle,male
4619,1,middle,male
5252,1,middle,male
1810,1,middle,male
3017,1,middle,male
1706,1,middle,male
242,1,middle,male
2863,0,middle,male
4274,1,middle,male
380,1,middle,male
4490,1,middle,male
1016,1,middle,male
2426,1,middle,male
3525,0,middle,male
2258,1,middle,male
2993,1,middle,male
2630,1,middle,male
3750,1,middle,male
2249,0,middle,male
1710,0,middle,male
2256,1,middle,male
5001,0,middle,male
4713,0,middle,male
3404,1,middle,male
1857,1,middle,male
774,0,middle,male
2219,1,middle,male
1143,1,middle,male
454,1,middle,male
1642,1,middle,male
3054,0,middle,male
2132,1,middle,male
2224,1,middle,male
1344,1,middle,male
2032,0,middle,male
1087,0,middle,male
1965,0,middle,male
2483,0,middle,male
3996,0,middle,male
575,0,middle,male
1446,1,middle,male
5081,1,middle,male
1358,1,middle,male
4768,0,middle,male
2839,1,middle,male
110,1,middle,male
671,0,middle,male
1040,1,middle,male
5190,1,middle,male
3455,1,middle,male
1820,1,middle,male
1748,0,middle,male
2981,0,middle,male
2472,0,middle,male
276,1,middle,male
2448,1,middle,male
4612,1,middle,male
1061,1,middle,male
3607,0,middle,male
2728,1,middle,male
907,0,middle,male
993,1,middle,male
1750,0,middle,male
4597,0,middle,male
4227,1,middle,male
2865,1,middle,male
5047,1,middle,male
1045,0,middle,male
2833,0,middle,male
1961,1,middle,male
2281,0,elderly,male
2289,1,elderly,male
2721,1,elderly,male
1972,1,elderly,male
2007,1,elderly,male
2726,0,elderly,male
3894,1,elderly,male
2013,0,elderly,male
1276,0,elderly,male
304,0,elderly,male
1104,0,elderly,male
1888,0,elderly,male
3819,1,elderly,male
975,1,elderly,male
4077,0,elderly,male
5413,1,elderly,male
2323,0,elderly,male
1910,0,elderly,male
1672,0,elderly,male
417,0,elderly,male
4836,1,elderly,male
2901,1,elderly,male
872,0,elderly,male
1802,1,elderly,male
2185,0,elderly,male
2002,1,elderly,male
3678,0,elderly,male
2005,0,elderly,male
4627,0,elderly,male
4502,1,elderly,male
1794,1,elderly,male
5007,1,elderly,male
397,0,elderly,male
2186,1,elderly,male
4722,1,elderly,male
317,0,elderly,male
2874,1,elderly,male
846,1,elderly,male
1014,0,elderly,male
658,0,elderly,male
1918,0,elderly,male
1372,1,elderly,male
1304,0,elderly,male
956,1,elderly,male
1290,0,elderly,male
1153,0,elderly,male
3946,1,elderly,male
2156,0,elderly,male
2137,0,elderly,male
4439,1,elderly,male
4164,0,elderly,male
1135,0,elderly,male
256,1,elderly,male
2277,1,elderly,male
2181,1,elderly,male
1301,1,elderly,male
2885,0,elderly,male
249,0,elderly,male
89,1,elderly,male
126,1,elderly,male
1363,0,elderly,male
1645,0,elderly,male
39,0,elderly,male
2479,1,elderly,male
5227,0,elderly,male
2803,1,elderly,male
1721,0,elderly,male
806,0,elderly,male
5307,0,elderly,male
1473,1,elderly,male
431,1,elderly,male
892,0,elderly,male
1592,0,elderly,male
737,1,elderly,male
4629,0,elderly,male
1995,0,elderly,male
3055,1,elderly,male
4918,0,elderly,male
166,1,elderly,male
2077,0,elderly,male
1786,0,elderly,male
2151,0,elderly,male
288,1,elderly,male
2265,0,elderly,male
289,1,elderly,male
1231,1,elderly,male
1986,1,elderly,male
1681,1,elderly,male
1165,0,elderly,male
997,1,elderly,male
1296,0,elderly,male
3908,1,elderly,male
2085,0,elderly,male
1923,0,elderly,male
4802,1,elderly,male
3365,1,elderly,male
757,0,elderly,male
1309,0,elderly,male
371,0,elderly,male
265,1,elderly,male
4114,0,elderly,male
3785,1,elderly,male
882,1,elderly,male
4344,0,elderly,male
1009,0,elderly,male
1398,0,elderly,male
2166,0,elderly,male
4540,0,elderly,male
5271,1,elderly,male
1056,0,elderly,male
3112,0,elderly,male
1511,0,elderly,male
2827,1,elderly,male
5381,0,elderly,male
2675,1,elderly,male
364,0,elderly,male
4640,0,elderly,male
5102,0,elderly,male
1228,0,elderly,male
2045,1,elderly,male
522,1,elderly,male
4400,1,elderly,male
2386,0,elderly,male
4066,1,elderly,male
1837,1,elderly,male
4044,0,elderly,male
718,0,elderly,male
1533,0,elderly,male
1732,1,elderly,male
542,0,elderly,male
5228,0,elderly,male
2579,1,elderly,male
4314,0,elderly,male
5143,1,elderly,male
5429,0,elderly,male
2019,1,elderly,male
250,0,elderly,male
475,0,elderly,male
2011,1,elderly,male
112,0,elderly,male
307,1,elderly,male
188,1,elderly,male
1069,1,elderly,male
2532,1,elderly,male
5468,0,elderly,male
1166,0,elderly,male
4209,1,elderly,male
803,1,elderly,male
973,0,elderly,male
1379,1,elderly,male
2994,0,elderly,male
2361,1,elderly,male
2230,1,elderly,male
2060,0,elderly,male
4213,1,elderly,male
5141,1,elderly,male
3427,0,elderly,male
3134,0,elderly,male
1873,0,elderly,male
257,1,elderly,male
1905,0,elderly,male
1834,1,elderly,male
2203,0,elderly,male
1730,0,elderly,male
1534,0,elderly,male
4557,1,elderly,male
2189,1,elderly,male
2053,1,elderly,male
1394,0,elderly,male
1205,0,elderly,male
1454,0,elderly,male
944,1,elderly,male
1985,0,elderly,male
2109,0,elderly,male
435,0,elderly,male
2584,0,elderly,male
4521,0,elderly,male
1326,0,elderly,male
1968,0,elderly,male
4746,0,elderly,male
946,0,elderly,male
1543,0,elderly,male
2008,0,elderly,male
2282,1,elderly,male
1459,0,elderly,male
2204,0,elderly,male
3135,1,elderly,male
533,0,elderly,male
1388,1,elderly,male
1410,0,elderly,male
1496,1,elderly,male
3199,1,elderly,male
2050,0,elderly,male
5273,0,elderly,male
1915,1,elderly,male
984,1,elderly,male
843,1,elderly,male
5316,1,elderly,male
2308,0,elderly,male
863,0,elderly,male
1368,0,elderly,male
328,0,elderly,male
123,1,elderly,male
2783,0,elderly,male
1020,1,elderly,male
1247,1,elderly,male
2352,0,elderly,male
3499,1,elderly,male
694,1,elderly,male
5201,0,elderly,male
1928,1,elderly,male
5411,1,elderly,male
272,0,elderly,male
550,0,elderly,male
1261,0,elderly,male
4117,0,elderly,male
1588,1,elderly,male
5076,1,elderly,male
3107,1,elderly,male
2010,1,elderly,male
2469,1,elderly,male
909,1,elderly,male
1011,1,elderly,male
1221,0,elderly,male
1679,0,elderly,male
1187,0,elderly,male
208,0,elderly,male
3059,0,elderly,male
10,1,elderly,male
2063,0,elderly,male
3681,1,elderly,male
4730,1,elderly,male
2048,0,elderly,male
2264,1,elderly,male
5419,1,elderly,male
2062,1,elderly,male
2154,1,elderly,male
144,0,elderly,male
134,1,elderly,male
925,0,elderly,male
3176,1,elderly,male
779,0,elderly,male
2577,0,elderly,male
13,0,elderly,male
827,1,elderly,male
1292,1,elderly,male
2145,1,elderly,male
1226,0,elderly,male
434,1,elderly,male
1119,0,elderly,male
327,0,elderly,male
356,0,elderly,male
1129,0,elderly,male
351,0,elderly,male
1083,0,elderly,male
1367,1,elderly,male
4864,0,elderly,male
2717,1,elderly,male
2167,1,elderly,male
5321,1,elderly,male
4098,1,elderly,male
1077,1,elderly,male
21,0,elderly,male
3469,1,elderly,male
4792,0,elderly,male
398,0,elderly,male
4686,1,elderly,male
1392,1,elderly,male
4412,0,elderly,male
1029,1,elderly,male
1597,1,elderly,male
1870,0,elderly,male
1186,1,elderly,male
3246,1,elderly,male
1964,0,elderly,male
466,1,elderly,male
1412,1,elderly,male
979,0,elderly,male
1338,0,elderly,male
31,1,elderly,male
795,0,elderly,male
2870,1,elderly,male
346,1,elderly,male
1456,0,elderly,male
1856,0,elderly,male
2272,0,elderly,male
950,1,elderly,male
1138,0,elderly,male
868,0,elderly,male
4249,1,elderly,male
1395,0,elderly,male
4970,0,elderly,male
916,0,elderly,male
4330,1,elderly,male
4441,1,elderly,male
5315,1,elderly,male
1938,1,elderly,male
3976,0,elderly,male
1624,0,elderly,male
2682,1,elderly,male
1534,0,overall,male
1938,1,overall,male
2232,0,overall,male
1245,0,overall,male
1800,1,overall,male
2617,0,overall,male
1288,1,overall,male
2159,0,overall,male
5403,1,overall,male
2937,1,overall,male
4534,0,overall,male
46,1,overall,male
1377,0,overall,male
3036,1,overall,male
3282,1,overall,male
2085,0,overall,male
1456,0,overall,male
5188,0,overall,male
307,1,overall,male
1481,1,overall,male
5352,1,overall,male
1712,0,overall,male
2207,1,overall,male
1723,1,overall,male
745,0,overall,male
2754,1,overall,male
5046,1,overall,male
3334,0,overall,male
5172,1,overall,male
5308,1,overall,male
2257,1,overall,male
5477,1,overall,male
3782,1,overall,male
5257,1,overall,male
3333,1,overall,male
119,0,overall,male
1840,0,overall,male
2576,0,overall,male
2172,1,overall,male
2833,0,overall,male
2464,0,overall,male
1947,1,overall,male
831,1,overall,male
4806,0,overall,male
4134,0,overall,male
5451,1,overall,male
1382,0,overall,male
4022,0,overall,male
4206,1,overall,male
2973,0,overall,male
1552,1,overall,male
2176,0,overall,male
2049,0,overall,male
3137,0,overall,male
2763,0,overall,male
304,0,overall,male
115,0,overall,male
64,0,overall,male
87,1,overall,male
795,0,overall,male
1615,0,overall,male
2656,1,overall,male
1858,0,overall,male
4617,0,overall,male
3914,1,overall,male
5190,1,overall,male
1895,0,overall,male
2682,1,overall,male
1452,1,overall,male
4044,0,overall,male
434,1,overall,male
3864,1,overall,male
4490,1,overall,male
721,1,overall,male
636,1,overall,male
4969,1,overall,male
794,0,overall,male
2825,1,overall,male
1927,0,overall,male
4328,0,overall,male
1948,1,overall,male
3496,0,overall,male
716,1,overall,male
1322,0,overall,male
4712,0,overall,male
3978,0,overall,male
4981,1,overall,male
382,1,overall,male
339,1,overall,male
1563,1,overall,male
1957,1,overall,male
2337,0,overall,male
4890,1,overall,male
414,0,overall,male
1210,1,overall,male
1116,0,overall,male
2964,1,overall,male
2502,0,overall,male
3945,0,overall,male
3875,0,overall,male
3348,1,overall,male
4531,0,overall,male
1029,1,overall,male
2359,1,overall,male
2324,1,overall,male
1519,0,overall,male
3447,1,overall,male
749,0,overall,male
1751,0,overall,male
2106,0,overall,male
2109,0,overall,male
1641,1,overall,male
823,0,overall,male
364,0,overall,male
217,1,overall,male
1501,1,overall,male
2081,0,overall,male
824,1,overall,male
2052,0,overall,male
1933,1,overall,male
798,1,overall,male
1836,0,overall,male
3562,0,overall,male
3991,1,overall,male
4249,1,overall,male
554,0,overall,male
1901,1,overall,male
4950,0,overall,male
2520,1,overall,male
1230,1,overall,male
63,0,overall,male
4780,0,overall,male
4288,0,overall,male
5316,1,overall,male
4571,1,overall,male
1965,0,overall,male
499,0,overall,male
510,1,overall,male
4330,1,overall,male
3354,0,overall,male
4354,1,overall,male
1629,1,overall,male
3005,0,overall,male
2717,1,overall,male
1284,1,overall,male
1857,1,overall,male
3725,0,overall,male
881,0,overall,male
2156,0,overall,male
4126,0,overall,male
5466,1,overall,male
2868,0,overall,male
1403,1,overall,male
2837,0,overall,male
2192,1,overall,male
3090,1,overall,male
1930,1,overall,male
5437,1,overall,male
1187,0,overall,male
1683,1,overall,male
313,1,overall,male
4664,0,overall,male
2158,0,overall,male
328,0,overall,male
4140,1,overall,male
2282,1,overall,male
1454,0,overall,male
3523,1,overall,male
1497,1,overall,male
2312,1,overall,male
1010,0,overall,male
2958,0,overall,male
2890,1,overall,male
1672,0,overall,male
561,0,overall,male
1522,1,overall,male
2707,1,overall,male
2184,0,overall,male
1804,1,overall,male
4195,1,overall,male
3116,0,overall,male
895,1,overall,male
4934,1,overall,male
4225,1,overall,male
3215,1,overall,male
5326,1,overall,male
3056,0,overall,male
3055,1,overall,male
4793,1,overall,male
5121,0,overall,male
2581,0,overall,male
302,0,overall,male
2199,1,overall,male
3075,0,overall,male
4355,1,overall,male
3682,1,overall,male
833,0,overall,male
1148,1,overall,male
336,1,overall,male
741,0,overall,male
2993,1,overall,male
4029,0,overall,male
4338,1,overall,male
3908,1,overall,male
2510,1,overall,male
4999,0,overall,male
3059,0,overall,male
1540,0,overall,male
759,1,overall,male
5160,1,overall,male
2188,0,overall,male
2039,0,overall,male
634,0,overall,male
158,0,overall,male
706,0,overall,male
5395,0,overall,male
1479,1,overall,male
4975,0,overall,male
2179,0,overall,male
239,0,overall,male
744,1,overall,male
731,1,overall,male
3401,1,overall,male
3339,1,overall,male
4176,1,overall,male
2294,1,overall,male
2023,0,overall,male
679,0,overall,male
2694,0,overall,male
4540,0,overall,male
465,0,overall,male
400,1,overall,male
893,1,overall,male
1934,0,overall,male
316,0,overall,male
3425,0,overall,male
4619,1,overall,male
5077,0,overall,male
5242,1,overall,male
2265,0,overall,male
1572,1,overall,male
1177,1,overall,male
4909,0,overall,male
489,1,overall,male
4575,1,overall,male
4784,1,overall,male
3242,1,overall,male
3658,1,overall,male
363,1,overall,male
2479,1,overall,male
1655,0,overall,male
3352,1,overall,male
4460,1,overall,male
809,0,overall,male
1488,1,overall,male
5096,0,overall,male
2308,0,overall,male
4415,1,overall,male
422,0,overall,male
4160,1,overall,male
2032,0,overall,male
513,1,overall,male
951,0,overall,male
1412,1,overall,male
4450,1,overall,male
3574,1,overall,male
609,0,overall,male
4143,1,overall,male
1169,0,overall,male
4604,0,overall,male
1916,0,overall,male
2706,0,overall,male
176,0,overall,male
3216,0,overall,male
4830,1,overall,male
1676,0,overall,male
4786,1,overall,male
4718,1,overall,male
3944,1,overall,male
390,0,overall,male
397,0,overall,male
713,0,overall,male
866,1,overall,male
188,1,overall,male
78,0,overall,male
2328,1,overall,male
4439,1,overall,male
1888,0,overall,male
953,1,overall,male
5287,1,overall,male
4682,0,overall,male
905,1,overall,male
2132,1,overall,male
1701,0,overall,male
3975,0,overall,male
4139,1,overall,male
4772,1,overall,male
1108,0,overall,male
2365,1,overall,male
366,1,overall,male
3168,0,overall,male
1398,0,overall,male
5008,0,overall,male
2684,1,overall,male
1446,1,overall,male
4213,1,overall,male
1399,1,overall,male
378,1,overall,male
551,0,overall,male
3121,1,overall,male
2029,0,overall,male
2572,1,overall,male
2493,1,overall,male
2144,0,overall,male
1415,1,overall,male
4728,0,overall,male
696,1,overall,male
5211,1,overall,male
2005,0,overall,male
4931,1,overall,male
4949,1,overall,male
2720,1,overall,male
1092,1,overall,male
1910,0,overall,male
1014,0,overall,male
1357,0,overall,male
4837,1,overall,male
3511,0,overall,male
5179,1,overall,male
5333,1,overall,male
2094,1,overall,male
1592,0,overall,male
4101,1,overall,male
442,1,overall,male
161,0,overall,male
431,1,overall,male
4163,1,overall,male
1433,1,overall,male
2649,0,overall,male
2190,0,overall,male
1996,1,overall,male
774,0,overall,male
4908,1,overall,male
3979,1,overall,male
3534,0,overall,male
2073,0,overall,male
4432,1,overall,male
2919,1,overall,male
2147,0,overall,male
4795,1,overall,male
2203,0,overall,male
790,1,overall,male
919,1,overall,male
755,0,overall,male
4498,1,overall,male
3134,0,overall,male
3625,1,overall,male
3371,0,overall,male
2139,0,overall,male
3261,1,overall,male
733,0,overall,male
3489,1,overall,male
2580,0,overall,male
1007,1,overall,male
44,0,overall,male
4300,0,overall,male
1630,1,overall,male
3135,1,overall,male
2339,1,overall,male
3795,0,overall,male
1554,0,overall,male
5236,1,overall,male
111,1,overall,male
3596,0,overall,male
1737,1,overall,male
2849,1,overall,male
950,1,overall,male
2256,1,overall,male
410,1,overall,male
666,1,overall,male
3222,1,overall,male
184,0,overall,male
1045,0,overall,male
1310,0,overall,male
2922,1,overall,male
292,1,overall,male
2980,1,overall,male
2123,0,overall,male
432,1,overall,male
3669,1,overall,male
2222,0,overall,male
2078,1,overall,male
4076,1,overall,male
2101,1,overall,male
3618,1,overall,male
4087,0,overall,male
2758,1,overall,male
752,1,overall,male
4416,1,overall,male
3045,0,overall,male
1612,0,overall,male
3139,0,overall,male
4209,1,overall,male
5063,1,overall,male
869,0,overall,male
4175,1,overall,male
708,0,overall,male
3672,1,overall,male
2559,1,overall,male
846,1,overall,male
1926,1,overall,male
4733,0,overall,male
4132,1,overall,male
1268,0,overall,male
3580,1,overall,male
1065,0,overall,male
4269,1,overall,male
168,0,overall,male
545,0,overall,male
1350,1,overall,male
2509,1,overall,male
1332,1,overall,male
5189,0,overall,male
444,0,overall,male
825,1,overall,male
3315,0,overall,male
933,1,overall,male
1017,0,overall,male
4196,0,overall,male
317,0,overall,male
555,1,overall,male
4996,1,overall,male
4378,1,overall,male
852,0,overall,male
4461,0,overall,male
1599,1,overall,male
3138,0,overall,male
797,0,overall,male
1147,0,overall,male
2299,0,overall,male
502,0,overall,male
251,0,overall,male
3296,0,overall,male
5322,1,overall,male
2080,0,overall,male
2954,0,overall,male
3102,1,overall,male
1349,0,overall,male
2264,1,overall,male
1897,1,overall,male
4274,1,overall,male
3869,0,overall,male
3787,1,overall,male
3157,0,overall,male
5030,1,overall,male
423,0,overall,male
5337,0,overall,male
3084,0,overall,male
3380,1,overall,male
3027,1,overall,male
1961,1,overall,male
597,0,overall,male
1395,0,overall,male
2375,1,overall,male
42,1,overall,male
3982,1,overall,male
3553,0,overall,male
3279,1,overall,male
242,1,overall,male
2445,1,overall,male
1874,0,overall,male
1144,1,overall,male
1040,1,overall,male
4684,0,overall,male
2268,0,overall,male
1912,1,overall,male
278,0,overall,male
764,0,overall,male
1110,0,overall,male
2206,0,overall,male
5204,0,overall,male
5435,1,overall,male
1129,0,overall,male
5001,0,overall,male
571,1,overall,male
4513,1,overall,male
884,1,overall,male
2354,0,overall,male
867,1,overall,male
265,1,overall,male
1743,0,overall,male
1595,1,overall,male
2647,1,overall,male
2461,0,overall,male
606,1,overall,male
5264,0,overall,male
358,1,overall,male
4697,0,overall,male
439,1,overall,male
954,0,overall,male
3455,1,overall,male
4666,1,overall,male
1028,0,overall,male
2321,1,overall,male
5402,1,overall,male
89,1,overall,male
4216,0,overall,male
5127,1,overall,male
1363,0,overall,male
4059,0,overall,male
1368,0,overall,male
343,1,overall,male
395,0,overall,male
3510,0,overall,male
2952,1,overall,male
1867,1,overall,male
2088,0,overall,male
114,0,overall,male
5296,0,overall,male
2862,0,overall,male
1457,1,overall,male
964,1,overall,male
2967,1,overall,male
3802,1,overall,male
4937,1,overall,male
3659,1,overall,male
2889,1,overall,male
