instance_idx,has_recourse,age_group,subgroup
1612,1,middle,male
368,1,middle,male
3649,1,middle,male
1097,1,middle,male
1695,0,middle,male
5257,0,middle,male
3475,0,middle,male
2957,0,middle,male
2151,0,middle,male
296,0,middle,male
5059,0,middle,male
2158,0,middle,male
3571,1,middle,male
3139,1,middle,male
846,1,middle,male
1739,1,middle,male
1326,0,middle,male
232,1,middle,male
3877,0,middle,male
1239,1,middle,male
1205,0,middle,male
2587,0,middle,male
5420,0,middle,male
1619,1,middle,male
1954,0,middle,male
168,1,middle,male
162,1,middle,male
5027,0,middle,male
3165,0,middle,male
3079,0,middle,male
4470,1,middle,male
557,1,middle,male
352,1,middle,male
4069,0,middle,male
4507,1,middle,male
398,1,middle,male
1824,0,middle,male
2441,1,middle,male
5416,0,middle,male
1465,1,middle,male
1765,0,middle,male
2235,1,middle,male
33,0,middle,male
246,0,middle,male
4935,1,middle,male
5372,1,middle,male
5093,1,middle,male
2814,1,middle,male
486,1,middle,male
1123,0,middle,male
4880,1,middle,male
5165,1,middle,male
2557,1,middle,male
4696,1,middle,male
129,1,middle,male
401,0,middle,male
61,0,middle,male
2211,0,middle,male
1410,1,middle,male
2260,1,middle,male
2521,0,middle,male
5261,1,middle,male
593,1,middle,male
1655,0,middle,male
4994,0,middle,male
147,1,middle,male
254,1,middle,male
2426,1,middle,male
3869,1,middle,male
5073,1,middle,male
5403,1,middle,male
1067,1,middle,male
2172,1,middle,male
397,1,middle,male
1891,0,middle,male
2219,1,middle,male
4958,1,middle,male
1875,0,middle,male
4739,1,middle,male
3236,1,middle,male
3840,1,middle,male
2481,1,middle,male
1532,0,middle,male
4393,1,middle,male
2097,1,middle,male
5283,1,middle,male
4677,0,middle,male
4870,0,middle,male
2311,1,middle,male
3146,0,middle,male
5033,0,middle,male
2407,0,middle,male
3259,1,middle,male
1715,1,middle,male
2743,1,middle,male
1663,1,middle,male
39,1,middle,male
1365,0,middle,male
805,0,middle,male
4718,0,middle,male
2510,1,middle,male
497,0,middle,male
1100,1,middle,male
4434,1,middle,male
2013,0,middle,male
4106,1,middle,male
2240,1,middle,male
3396,0,middle,male
2117,1,middle,male
4834,1,middle,male
1817,0,middle,male
8,1,middle,male
5350,0,middle,male
3017,1,middle,male
1527,1,middle,male
3801,0,middle,male
808,0,middle,male
3099,0,middle,male
5031,0,middle,male
3387,1,middle,male
1903,1,middle,male
5450,1,middle,male
3137,1,middle,male
2556,0,middle,male
3142,1,middle,male
2370,0,middle,male
4888,1,middle,male
2113,0,middle,male
5169,0,middle,male
4931,0,middle,male
3887,0,middle,male
1180,0,middle,male
379,1,middle,male
779,0,middle,male
2930,0,middle,male
3499,1,middle,male
1590,1,middle,male
2630,0,middle,male
4899,1,middle,male
695,1,middle,male
3568,0,middle,male
3245,1,middle,male
2014,0,middle,male
4327,1,middle,male
4245,0,middle,male
2684,1,middle,male
2136,0,middle,male
3543,0,middle,male
4642,1,middle,male
1690,0,middle,male
868,0,middle,male
3489,1,middle,male
1808,0,middle,male
3553,1,middle,male
4905,1,middle,male
443,1,middle,male
5068,0,middle,male
933,0,middle,male
2908,1,middle,male
4890,0,middle,male
315,1,middle,male
687,1,middle,male
2505,1,middle,male
2758,1,middle,male
705,0,middle,male
845,1,middle,male
146,0,middle,male
4514,1,middle,male
1009,0,middle,male
2156,1,middle,male
3438,1,middle,male
855,1,middle,male
4956,0,middle,male
731,1,middle,male
879,0,middle,male
2565,1,elderly,male
1556,0,elderly,male
3119,0,elderly,male
4309,0,elderly,male
4972,1,elderly,male
4123,1,elderly,male
2051,1,elderly,male
2655,1,elderly,male
3803,0,elderly,male
351,0,elderly,male
3064,0,elderly,male
4795,1,elderly,male
3010,1,elderly,male
1995,0,elderly,male
