instance_idx,has_recourse,age_group,subgroup
19316,0,young,total
11154,1,young,total
5021,1,young,total
14830,1,young,total
10491,1,young,total
21174,1,young,total
10152,1,young,total
3092,0,young,total
15840,0,young,total
10207,0,young,total
5580,1,young,total
8462,0,young,total
7595,1,young,total
1980,0,young,total
7782,0,young,total
1874,1,young,total
20518,1,young,total
18965,1,young,total
11338,0,young,total
4970,1,young,total
2804,1,young,total
14423,0,young,total
1146,0,young,total
5099,1,young,total
8992,1,young,total
13617,1,young,total
7889,1,young,total
10852,1,young,total
7983,1,young,total
1384,1,young,total
7944,1,young,total
17011,1,young,total
16682,1,young,total
7832,0,young,total
5028,0,young,total
12713,0,young,total
8478,0,young,total
2164,1,young,total
8714,0,young,total
5027,1,young,total
1610,1,young,total
16767,1,young,total
2774,1,young,total
864,1,young,total
1686,1,young,total
9573,1,young,total
5044,1,young,total
19380,1,young,total
17764,1,young,total
2830,0,young,total
14242,1,young,total
514,1,young,total
10405,1,young,total
9625,1,young,total
11550,1,young,total
2841,0,young,total
15730,1,young,total
6122,1,young,total
129,0,young,total
13988,1,young,total
1819,1,young,total
19002,1,young,total
16910,1,young,total
3032,1,young,total
20465,1,young,total
7984,1,young,total
2778,1,young,total
7915,1,young,total
18924,1,young,total
19388,1,young,total
794,1,young,total
16385,0,young,total
2309,1,young,total
20705,0,young,total
1181,0,young,total
4848,1,young,total
5343,0,young,total
8768,1,young,total
19851,1,young,total
6753,1,young,total
449,1,young,total
16201,1,young,total
14869,1,young,total
19705,1,young,total
8042,1,young,total
7624,1,young,total
2320,1,young,total
1952,1,young,total
1044,1,young,total
19056,1,young,total
16295,1,young,total
4795,1,young,total
13842,1,young,total
12644,0,young,total
20200,1,young,total
14866,1,young,total
2922,0,young,total
6766,1,young,total
21000,1,young,total
334,1,young,total
16842,1,young,total
2936,1,young,total
15593,1,young,total
11535,1,young,total
13235,1,young,total
1979,1,young,total
1446,0,young,total
20144,0,young,total
16837,0,young,total
548,1,young,total
5928,1,young,total
6182,1,young,total
8061,1,young,total
10119,1,young,total
9695,1,young,total
4117,1,young,total
15018,1,young,total
18691,1,young,total
11920,0,young,total
5107,1,young,total
15974,1,young,total
16662,1,young,total
18654,1,young,total
10721,1,young,total
16087,0,young,total
4973,1,young,total
9599,0,young,total
5393,1,young,total
10628,0,young,total
3939,1,young,total
13296,1,young,total
12124,1,young,total
10453,1,young,total
16249,1,young,total
6313,0,young,total
2869,1,young,total
7079,0,young,total
5600,1,young,total
19444,1,young,total
18554,1,young,total
3462,0,young,total
8104,1,young,total
18264,1,young,total
1821,1,young,total
10350,0,young,total
8622,0,young,total
2242,1,young,total
2390,1,young,total
8807,1,young,total
2176,0,young,total
2158,1,young,total
9201,1,young,total
15784,1,young,total
19247,0,young,total
10548,1,young,total
15540,1,young,total
272,1,young,total
830,1,young,total
809,1,young,total
3711,0,young,total
18224,1,young,total
15215,1,young,total
11593,0,young,total
3982,1,young,total
11970,1,young,total
12945,1,young,total
3978,0,young,total
13584,1,young,total
13856,1,young,total
5896,0,young,total
12999,1,young,total
17835,1,young,total
321,1,young,total
11216,1,young,total
5842,1,young,total
7835,1,young,total
8173,1,young,total
14034,0,young,total
10441,1,young,total
8924,1,young,total
7837,1,young,total
7131,1,young,total
16700,0,young,total
203,0,young,total
5602,0,young,total
433,1,young,total
5103,1,young,total
968,0,middle,total
4867,0,middle,total
14237,1,middle,total
13265,1,middle,total
2863,0,middle,total
19348,1,middle,total
5930,0,middle,total
2114,1,middle,total
11412,0,middle,total
573,1,middle,total
1143,1,middle,total
5525,1,middle,total
17928,1,middle,total
20483,1,middle,total
19024,1,middle,total
8719,0,middle,total
20751,0,middle,total
7411,0,middle,total
6262,0,middle,total
17344,1,middle,total
9456,1,middle,total
10907,1,middle,total
5270,1,middle,total
10871,1,middle,total
5101,0,middle,total
20271,1,middle,total
5943,1,middle,total
6602,0,middle,total
15211,1,middle,total
10168,0,middle,total
4530,1,middle,total
13211,0,middle,total
1483,0,middle,total
14725,1,middle,total
16553,0,middle,total
21147,0,middle,total
9233,0,middle,total
4995,0,middle,total
19919,1,middle,total
501,0,middle,total
12495,1,middle,total
13750,0,middle,total
823,0,middle,total
6680,0,middle,total
2999,1,middle,total
9180,1,middle,total
1740,0,middle,total
15312,0,middle,total
3349,0,middle,total
906,1,middle,total
7789,1,middle,total
20638,1,middle,total
15984,0,middle,total
1513,1,middle,total
10001,0,middle,total
7139,1,middle,total
2286,0,middle,total
3665,0,middle,total
1001,0,middle,total
17807,1,middle,total
15453,0,middle,total
3154,1,middle,total
12720,1,middle,total
2463,0,middle,total
3613,1,middle,total
7274,1,middle,total
3494,1,middle,total
18478,1,middle,total
13520,1,middle,total
21162,1,middle,total
17586,1,middle,total
12143,1,middle,total
1576,1,middle,total
7576,0,middle,total
11794,1,middle,total
9880,1,middle,total
10034,1,middle,total
1375,1,middle,total
3334,1,middle,total
13958,1,middle,total
10051,0,middle,total
7192,1,middle,total
3735,1,middle,total
651,0,middle,total
836,0,middle,total
824,1,middle,total
11028,1,middle,total
12914,0,middle,total
17730,1,middle,total
12470,1,middle,total
15084,1,middle,total
3975,0,middle,total
2916,1,middle,total
11292,0,middle,total
20735,1,middle,total
7187,1,middle,total
10255,0,middle,total
2302,1,middle,total
21273,1,middle,total
3149,1,middle,total
8203,0,middle,total
814,1,middle,total
14083,1,middle,total
8594,0,middle,total
17421,1,middle,total
4250,0,middle,total
17975,0,middle,total
4395,1,middle,total
2248,1,middle,total
17489,1,middle,total
6526,1,middle,total
34,1,middle,total
19709,1,middle,total
12714,1,middle,total
7465,0,middle,total
16545,0,middle,total
9266,0,middle,total
16728,1,middle,total
5905,1,middle,total
2872,0,middle,total
2447,1,middle,total
11694,1,middle,total
8803,1,middle,total
3659,0,middle,total
13215,0,middle,total
10908,0,middle,total
19001,0,middle,total
19587,1,middle,total
1436,0,middle,total
12189,1,middle,total
8417,1,middle,total
17504,0,middle,total
17034,1,middle,total
18136,1,middle,total
11886,1,middle,total
19232,1,middle,total
10294,0,middle,total
5799,1,middle,total
15515,1,middle,total
5788,0,middle,total
19891,1,middle,total
3097,1,middle,total
5571,1,middle,total
11112,1,middle,total
14749,1,middle,total
14811,1,middle,total
3695,1,middle,total
452,1,middle,total
947,1,middle,total
2019,0,middle,total
19830,0,middle,total
5690,1,middle,total
19237,0,middle,total
4829,0,middle,total
21005,1,middle,total
15170,0,middle,total
17872,1,middle,total
17368,1,middle,total
11200,0,middle,total
4819,1,middle,total
13039,1,middle,total
5531,1,middle,total
18310,1,middle,total
6700,0,middle,total
8291,1,middle,total
870,1,middle,total
10659,1,middle,total
17827,1,middle,total
19244,0,middle,total
13914,1,middle,total
20076,1,middle,total
7266,0,middle,total
4278,1,middle,total
3794,0,middle,total
8877,1,middle,total
12679,0,middle,total
15563,0,middle,total
14379,1,middle,total
15063,1,middle,total
19826,1,middle,total
13059,0,middle,total
15082,1,middle,total
7151,0,middle,total
5848,0,middle,total
4864,1,middle,total
11971,0,middle,total
13244,0,middle,total
16095,1,middle,total
11278,1,middle,total
16216,1,middle,total
4259,0,middle,total
2842,0,middle,total
10166,0,middle,total
1924,0,middle,total
20400,0,middle,total
7706,0,middle,total
9964,1,middle,total
9906,1,middle,total
8676,0,middle,total
7866,0,middle,total
17102,0,middle,total
18250,1,middle,total
9909,1,middle,total
9668,0,middle,total
15511,0,middle,total
18039,1,middle,total
9040,1,middle,total
15863,0,middle,total
1517,1,middle,total
1043,0,middle,total
12458,1,middle,total
12120,1,middle,total
19671,0,middle,total
10139,1,middle,total
796,0,middle,total
4994,1,middle,total
9295,0,middle,total
13040,1,middle,total
6578,0,middle,total
5539,0,middle,total
13785,0,middle,total
3515,0,middle,total
14899,0,middle,total
7601,1,middle,total
1228,0,middle,total
1488,0,middle,total
8713,0,middle,total
7359,0,middle,total
19734,0,middle,total
10780,1,middle,total
10435,0,middle,total
20777,0,middle,total
1569,1,middle,total
7295,1,middle,total
1479,0,middle,total
21221,0,middle,total
20336,0,middle,total
2998,0,middle,total
17409,0,middle,total
11501,1,middle,total
73,1,middle,total
2905,0,middle,total
1067,1,middle,total
21206,1,middle,total
1363,0,middle,total
7796,1,middle,total
6743,0,middle,total
10576,1,middle,total
2732,1,middle,total
2446,1,middle,total
18610,1,middle,total
13208,0,middle,total
1121,0,middle,total
9763,1,middle,total
13197,1,middle,total
374,1,middle,total
5576,1,middle,total
6555,0,middle,total
1984,0,middle,total
7223,0,middle,total
157,0,middle,total
5731,1,middle,total
19313,1,middle,total
5223,0,middle,total
11477,1,middle,total
12206,0,middle,total
18896,1,middle,total
2211,0,middle,total
16843,0,middle,total
11520,1,middle,total
7180,1,middle,total
19428,0,middle,total
6456,0,middle,total
2845,1,middle,total
13837,1,middle,total
6470,0,middle,total
1299,0,middle,total
1580,0,middle,total
2527,0,middle,total
9905,0,middle,total
11575,0,middle,total
2628,0,middle,total
6795,1,middle,total
8983,1,middle,total
15951,1,middle,total
17029,0,middle,total
2650,1,middle,total
1796,0,middle,total
6377,0,middle,total
6920,0,middle,total
13230,1,middle,total
489,1,middle,total
11097,0,middle,total
16479,0,middle,total
20894,1,middle,total
19867,0,middle,total
3652,1,middle,total
4065,0,middle,total
11096,1,middle,total
3626,0,middle,total
20390,0,elderly,total
4477,0,elderly,total
9166,0,elderly,total
5715,1,elderly,total
4851,1,elderly,total
15174,0,elderly,total
10292,1,elderly,total
18619,1,elderly,total
5167,1,elderly,total
13906,0,elderly,total
15106,0,elderly,total
10512,0,elderly,total
12547,0,elderly,total
4470,1,elderly,total
1097,0,elderly,total
2379,0,elderly,total
3671,0,elderly,total
11290,0,elderly,total
18604,1,elderly,total
2921,0,elderly,total
15659,0,elderly,total
3824,0,elderly,total
444,0,elderly,total
6889,1,elderly,total
9030,1,elderly,total
6883,0,elderly,total
2232,1,elderly,total
15464,0,elderly,total
14949,1,elderly,total
21272,1,elderly,total
6341,0,elderly,total
18712,1,elderly,total
3994,0,elderly,total
20359,1,elderly,total
20686,0,elderly,total
12352,1,elderly,total
19562,0,elderly,total
9665,0,elderly,total
9122,0,elderly,total
8158,1,elderly,total
15709,0,elderly,total
14645,0,elderly,total
2641,1,elderly,total
20665,0,elderly,total
834,0,elderly,total
17609,0,elderly,total
53,1,elderly,total
13610,0,elderly,total
2723,0,elderly,total
17663,0,elderly,total
2564,1,elderly,total
11526,1,elderly,total
12613,0,elderly,total
3100,1,elderly,total
12226,0,elderly,total
14112,0,elderly,total
7824,0,elderly,total
9682,1,elderly,total
8904,1,elderly,total
14093,0,elderly,total
6855,1,elderly,total
6449,0,elderly,total
16354,0,elderly,total
95,0,elderly,total
5035,0,elderly,total
15510,0,elderly,total
838,0,elderly,total
4040,1,elderly,total
8731,0,elderly,total
17523,0,elderly,total
4796,0,elderly,total
1862,0,elderly,total
19532,1,elderly,total
11364,0,elderly,total
2593,0,elderly,total
20765,0,elderly,total
6537,0,elderly,total
154,0,elderly,total
11976,1,elderly,total
8920,1,elderly,total
1764,0,elderly,total
461,1,elderly,total
14040,0,elderly,total
11512,0,elderly,total
11107,1,elderly,total
15749,0,elderly,total
10399,0,elderly,total
4027,1,elderly,total
20104,0,elderly,total
16689,1,elderly,total
11000,0,elderly,total
8830,0,elderly,total
5406,1,elderly,total
17511,0,elderly,total
19431,0,elderly,total
12397,1,elderly,total
18294,0,elderly,total
5533,1,elderly,total
8387,1,elderly,total
6229,1,elderly,total
16299,1,elderly,total
6763,1,elderly,total
5117,0,elderly,total
6693,1,elderly,total
16873,0,elderly,total
3575,1,elderly,total
12984,0,elderly,total
20760,0,elderly,total
18633,0,elderly,total
7165,0,elderly,total
17529,1,elderly,total
11728,0,elderly,total
13780,0,elderly,total
6016,0,elderly,total
17200,0,elderly,total
8745,0,elderly,total
15007,1,elderly,total
16366,1,elderly,total
2920,0,elderly,total
12375,0,elderly,total
9881,0,elderly,total
18828,0,elderly,total
16616,1,elderly,total
12875,1,elderly,total
15658,0,elderly,total
10108,0,elderly,total
4510,0,elderly,total
14686,0,elderly,total
8735,1,elderly,total
10946,0,elderly,total
18993,1,elderly,total
448,0,elderly,total
16512,0,elderly,total
15646,0,elderly,total
16890,0,elderly,total
15560,0,elderly,total
6907,1,elderly,total
9785,1,elderly,total
17044,1,elderly,total
6868,0,elderly,total
19774,0,elderly,total
10904,1,elderly,total
20802,0,elderly,total
20065,1,elderly,total
8331,0,elderly,total
15125,0,elderly,total
9298,1,elderly,total
19213,1,elderly,total
19564,1,elderly,total
18077,0,elderly,total
21131,0,elderly,total
5454,0,elderly,total
2471,0,elderly,total
10501,0,elderly,total
6584,1,elderly,total
2708,0,elderly,total
15627,1,elderly,total
12907,1,elderly,total
11302,1,elderly,total
176,0,elderly,total
13331,1,elderly,total
18994,1,elderly,total
19022,0,elderly,total
6129,1,elderly,total
15419,1,elderly,total
11047,1,elderly,total
1359,1,elderly,total
1360,1,elderly,total
16133,0,elderly,total
1477,1,elderly,total
21274,0,elderly,total
12162,1,elderly,total
8614,0,elderly,total
1087,1,elderly,total
20137,0,elderly,total
18482,1,elderly,total
18002,0,elderly,total
1096,0,elderly,total
4771,0,elderly,total
6849,0,elderly,total
15999,1,elderly,total
16753,1,elderly,total
588,1,elderly,total
21189,1,elderly,total
4268,1,elderly,total
14692,0,elderly,total
19607,0,elderly,total
686,0,elderly,total
16523,1,elderly,total
4617,1,elderly,total
20836,0,elderly,total
4949,1,elderly,total
4941,0,elderly,total
10783,0,elderly,total
15642,1,elderly,total
2323,0,elderly,total
4595,0,elderly,total
16861,0,elderly,total
20958,0,elderly,total
14511,1,elderly,total
18929,1,elderly,total
3383,0,elderly,total
1349,1,elderly,total
6070,0,elderly,total
9466,0,elderly,total
788,0,elderly,total
360,0,elderly,total
9939,1,elderly,total
14420,0,elderly,total
6605,0,elderly,total
5578,1,elderly,total
10740,1,elderly,total
15270,0,elderly,total
1911,0,elderly,total
16547,0,elderly,total
3433,1,elderly,total
1673,1,elderly,total
3305,0,elderly,total
13884,1,elderly,total
3689,0,elderly,total
8383,0,elderly,total
8013,0,elderly,total
18328,0,elderly,total
7498,0,elderly,total
14696,0,elderly,total
16572,0,elderly,total
13545,1,elderly,total
7995,1,elderly,total
6655,1,elderly,total
4624,1,elderly,total
11061,0,elderly,total
18330,0,elderly,total
5153,0,elderly,total
3289,0,elderly,total
6662,0,elderly,total
12004,1,elderly,total
10337,1,elderly,total
19426,1,elderly,total
5760,1,elderly,total
5527,0,elderly,total
6886,0,elderly,total
16157,0,elderly,total
15081,0,elderly,total
3594,0,elderly,total
2639,1,elderly,total
9100,0,elderly,total
779,0,elderly,total
12808,0,elderly,total
180,0,elderly,total
6506,1,elderly,total
19662,0,elderly,total
9123,1,elderly,total
1287,0,elderly,total
15602,0,elderly,total
2504,0,elderly,total
9686,1,elderly,total
8672,1,elderly,total
6497,0,elderly,total
6947,0,elderly,total
4628,1,elderly,total
1534,0,elderly,total
20511,1,elderly,total
17274,0,elderly,total
1164,0,elderly,total
21136,0,elderly,total
12775,1,elderly,total
2201,1,elderly,total
8988,0,elderly,total
1075,0,elderly,total
6158,0,elderly,total
1922,0,elderly,total
3580,0,elderly,total
13182,1,elderly,total
20913,0,elderly,total
5895,1,elderly,total
3081,1,elderly,total
15299,0,elderly,total
7258,0,elderly,total
20001,0,elderly,total
7149,1,elderly,total
5961,0,elderly,total
20376,1,elderly,total
20834,0,elderly,total
19606,1,elderly,total
3421,1,elderly,total
7675,1,elderly,total
1573,0,elderly,total
3221,0,elderly,total
4659,1,elderly,total
14687,0,elderly,total
3308,0,elderly,total
6309,0,elderly,total
11357,0,elderly,total
10586,0,elderly,total
17825,1,elderly,total
2449,1,elderly,total
19421,0,elderly,total
14609,1,elderly,total
11988,0,elderly,total
11838,0,elderly,total
13426,1,overall,total
3484,1,overall,total
5592,0,overall,total
15750,0,overall,total
755,0,overall,total
20179,1,overall,total
95,0,overall,total
19662,0,overall,total
17026,1,overall,total
5418,1,overall,total
17577,0,overall,total
20656,0,overall,total
17887,1,overall,total
9934,0,overall,total
20641,1,overall,total
8897,0,overall,total
9977,0,overall,total
15548,0,overall,total
84,1,overall,total
15807,1,overall,total
779,0,overall,total
5830,1,overall,total
9456,1,overall,total
228,0,overall,total
6521,0,overall,total
15774,1,overall,total
20327,0,overall,total
4180,0,overall,total
17105,1,overall,total
7609,1,overall,total
11392,0,overall,total
12516,1,overall,total
12477,0,overall,total
8553,0,overall,total
17813,1,overall,total
20353,1,overall,total
7451,1,overall,total
1573,0,overall,total
20781,1,overall,total
16989,1,overall,total
6754,0,overall,total
10898,1,overall,total
15407,1,overall,total
18556,0,overall,total
10642,0,overall,total
6403,0,overall,total
15003,0,overall,total
6912,0,overall,total
7084,1,overall,total
736,0,overall,total
2851,0,overall,total
2516,1,overall,total
20137,0,overall,total
8190,1,overall,total
16148,1,overall,total
75,0,overall,total
9331,1,overall,total
6778,1,overall,total
4529,1,overall,total
4985,0,overall,total
6397,1,overall,total
1182,1,overall,total
7473,1,overall,total
10044,1,overall,total
1067,1,overall,total
12414,1,overall,total
5733,0,overall,total
18210,1,overall,total
6943,0,overall,total
21206,1,overall,total
7878,0,overall,total
6840,1,overall,total
2150,1,overall,total
3120,0,overall,total
16615,0,overall,total
16080,0,overall,total
4340,0,overall,total
18841,0,overall,total
4169,0,overall,total
8387,1,overall,total
15950,0,overall,total
9445,1,overall,total
13914,1,overall,total
6136,0,overall,total
9060,0,overall,total
15538,0,overall,total
14956,0,overall,total
1183,0,overall,total
21086,1,overall,total
18722,0,overall,total
16230,0,overall,total
17540,0,overall,total
13629,0,overall,total
13235,1,overall,total
14143,1,overall,total
1522,1,overall,total
4034,1,overall,total
11118,1,overall,total
20103,0,overall,total
13011,0,overall,total
12423,1,overall,total
21188,1,overall,total
3093,1,overall,total
8310,1,overall,total
15085,0,overall,total
14569,0,overall,total
20455,0,overall,total
10296,1,overall,total
6341,0,overall,total
7180,1,overall,total
276,1,overall,total
17270,0,overall,total
11155,1,overall,total
7430,0,overall,total
7369,1,overall,total
13298,0,overall,total
19351,0,overall,total
10662,1,overall,total
15942,0,overall,total
9110,1,overall,total
12744,0,overall,total
12374,1,overall,total
17188,0,overall,total
589,0,overall,total
4759,1,overall,total
10867,1,overall,total
8301,1,overall,total
16319,1,overall,total
19306,0,overall,total
16540,0,overall,total
3406,1,overall,total
14236,0,overall,total
9190,1,overall,total
14689,1,overall,total
8777,1,overall,total
14010,0,overall,total
7132,0,overall,total
2219,0,overall,total
1576,1,overall,total
1135,1,overall,total
6370,0,overall,total
10773,0,overall,total
19403,0,overall,total
21238,1,overall,total
5000,1,overall,total
6826,1,overall,total
20900,0,overall,total
1016,0,overall,total
14993,1,overall,total
11570,0,overall,total
15491,1,overall,total
18007,0,overall,total
7627,0,overall,total
10706,0,overall,total
14968,0,overall,total
18724,1,overall,total
7157,0,overall,total
6174,0,overall,total
12048,0,overall,total
6285,0,overall,total
15766,1,overall,total
6573,0,overall,total
10556,0,overall,total
15021,0,overall,total
6365,1,overall,total
6817,0,overall,total
19360,1,overall,total
4219,1,overall,total
8085,0,overall,total
13381,0,overall,total
11590,1,overall,total
11114,1,overall,total
16644,0,overall,total
8282,0,overall,total
16638,1,overall,total
1078,0,overall,total
8093,0,overall,total
7059,1,overall,total
11302,1,overall,total
7946,1,overall,total
17927,1,overall,total
15617,0,overall,total
13592,0,overall,total
5225,1,overall,total
9425,1,overall,total
11351,1,overall,total
2345,0,overall,total
1630,1,overall,total
19722,0,overall,total
18048,1,overall,total
8218,1,overall,total
6408,1,overall,total
17753,1,overall,total
16274,1,overall,total
6535,0,overall,total
16907,0,overall,total
17478,1,overall,total
9148,0,overall,total
15031,1,overall,total
11539,1,overall,total
16354,0,overall,total
6150,0,overall,total
3518,1,overall,total
12935,0,overall,total
9603,0,overall,total
3911,0,overall,total
1815,1,overall,total
1446,0,overall,total
8142,1,overall,total
20498,0,overall,total
246,0,overall,total
19591,1,overall,total
4532,0,overall,total
1096,0,overall,total
3091,0,overall,total
10770,0,overall,total
15625,0,overall,total
18836,0,overall,total
13468,1,overall,total
16917,1,overall,total
9199,0,overall,total
7297,1,overall,total
2433,1,overall,total
8873,0,overall,total
9508,1,overall,total
9437,1,overall,total
7136,1,overall,total
5891,0,overall,total
16755,0,overall,total
3318,1,overall,total
16178,1,overall,total
11018,0,overall,total
13361,0,overall,total
7162,0,overall,total
16796,1,overall,total
2506,1,overall,total
4938,1,overall,total
3684,0,overall,total
191,1,overall,total
10724,0,overall,total
7815,1,overall,total
6485,0,overall,total
4716,1,overall,total
11087,0,overall,total
20980,1,overall,total
6131,1,overall,total
20819,1,overall,total
9625,1,overall,total
12092,1,overall,total
9988,0,overall,total
1232,1,overall,total
7562,1,overall,total
19379,1,overall,total
15079,0,overall,total
1025,1,overall,total
2042,1,overall,total
4821,0,overall,total
2727,1,overall,total
4191,0,overall,total
7241,0,overall,total
7912,0,overall,total
976,1,overall,total
16980,1,overall,total
16696,0,overall,total
8061,1,overall,total
6056,1,overall,total
4446,0,overall,total
711,1,overall,total
8104,1,overall,total
5868,0,overall,total
14076,1,overall,total
8998,0,overall,total
72,0,overall,total
10870,0,overall,total
3629,1,overall,total
12631,0,overall,total
9812,0,overall,total
4961,0,overall,total
8295,1,overall,total
18097,1,overall,total
14946,0,overall,total
716,0,overall,total
3614,1,overall,total
7051,0,overall,total
18622,1,overall,total
1288,0,overall,total
3206,1,overall,total
10128,0,overall,total
8186,1,overall,total
15146,0,overall,total
18568,1,overall,total
2032,0,overall,total
6528,0,overall,total
6426,1,overall,total
1164,0,overall,total
7860,0,overall,total
11296,0,overall,total
20964,1,overall,total
3198,0,overall,total
6611,0,overall,total
6398,1,overall,total
20628,1,overall,total
409,0,overall,total
7554,1,overall,total
3723,1,overall,total
9978,0,overall,total
12747,0,overall,total
11379,0,overall,total
11204,0,overall,total
751,1,overall,total
15147,0,overall,total
14499,0,overall,total
20001,0,overall,total
12064,1,overall,total
7355,0,overall,total
747,1,overall,total
11860,0,overall,total
6923,0,overall,total
11576,1,overall,total
9260,1,overall,total
14237,1,overall,total
4533,0,overall,total
16036,0,overall,total
15328,1,overall,total
15429,0,overall,total
15671,1,overall,total
8328,0,overall,total
2517,0,overall,total
12382,0,overall,total
5928,1,overall,total
3935,1,overall,total
14900,0,overall,total
4065,0,overall,total
16025,1,overall,total
6781,0,overall,total
6416,0,overall,total
9744,1,overall,total
17760,1,overall,total
2616,1,overall,total
8492,1,overall,total
18498,1,overall,total
6950,0,overall,total
21051,0,overall,total
6551,1,overall,total
19417,1,overall,total
16511,0,overall,total
12628,1,overall,total
13636,0,overall,total
3496,0,overall,total
4680,1,overall,total
7824,0,overall,total
794,1,overall,total
12912,0,overall,total
20977,0,overall,total
18944,1,overall,total
21258,0,overall,total
2660,0,overall,total
2669,0,overall,total
13183,1,overall,total
6368,0,overall,total
16842,1,overall,total
5976,1,overall,total
15926,1,overall,total
3306,0,overall,total
18334,1,overall,total
15504,0,overall,total
13554,0,overall,total
15699,0,overall,total
18297,1,overall,total
2356,0,overall,total
20737,0,overall,total
5625,1,overall,total
18205,1,overall,total
17382,0,overall,total
13891,1,overall,total
5602,0,overall,total
20420,1,overall,total
1165,1,overall,total
7843,1,overall,total
11127,0,overall,total
13057,0,overall,total
3061,1,overall,total
3474,0,overall,total
3046,0,overall,total
12200,0,overall,total
6527,0,overall,total
2523,0,overall,total
3641,1,overall,total
11403,0,overall,total
21221,0,overall,total
6309,0,overall,total
16592,0,overall,total
8388,1,overall,total
16718,1,overall,total
19070,0,overall,total
15133,1,overall,total
8377,0,overall,total
10996,1,overall,total
20606,1,overall,total
8687,1,overall,total
13328,1,overall,total
840,0,overall,total
18232,0,overall,total
14284,0,overall,total
4578,1,overall,total
3659,0,overall,total
19432,0,overall,total
9656,1,overall,total
5015,0,overall,total
12574,1,overall,total
21028,0,overall,total
16344,0,overall,total
16154,0,overall,total
11442,1,overall,total
2594,0,overall,total
20806,1,overall,total
16620,1,overall,total
10529,1,overall,total
608,1,overall,total
20887,0,overall,total
17954,1,overall,total
7149,1,overall,total
19805,0,overall,total
19869,1,overall,total
18958,1,overall,total
3360,0,overall,total
13411,1,overall,total
13920,0,overall,total
20339,1,overall,total
7710,1,overall,total
5167,1,overall,total
19244,0,overall,total
3160,0,overall,total
10838,0,overall,total
16662,1,overall,total
6336,1,overall,total
11397,1,overall,total
20776,0,overall,total
14037,1,overall,total
20154,1,overall,total
18266,0,overall,total
5428,1,overall,total
5024,1,overall,total
12139,0,overall,total
21131,0,overall,total
685,0,overall,total
1235,1,overall,total
115,1,overall,total
8912,1,overall,total
16680,0,overall,total
17257,0,overall,total
2308,1,overall,total
668,1,overall,total
8518,1,overall,total
9459,1,overall,total
5776,0,overall,total
1285,1,overall,total
3802,1,overall,total
10626,1,overall,total
1513,1,overall,total
19654,0,overall,total
15687,0,overall,total
12250,1,overall,total
11746,1,overall,total
21198,1,overall,total
5565,0,overall,total
2421,0,overall,total
19871,0,overall,total
3637,1,overall,total
15464,0,overall,total
3504,0,overall,total
13415,0,overall,total
6945,1,overall,total
1706,1,overall,total
16268,0,overall,total
7871,0,overall,total
10335,0,overall,total
2552,0,overall,total
9591,1,overall,total
15473,1,overall,total
5557,1,overall,total
9538,1,overall,total
3172,0,overall,total
17308,1,overall,total
5190,1,overall,total
7806,0,overall,total
5840,0,overall,total
11338,0,overall,total
17658,0,overall,total
12100,1,overall,total
20602,0,overall,total
3421,1,overall,total
11608,1,overall,total
10238,0,overall,total
6003,0,overall,total
18301,1,overall,total
20740,0,overall,total
8514,0,overall,total
16289,1,overall,total
6190,1,overall,total
14274,0,overall,total
6837,0,overall,total
10229,0,overall,total
