instance_idx,has_recourse,age_group,subgroup
1773,1,young,total
6251,1,young,total
12165,0,young,total
8881,1,young,total
3237,1,young,total
6956,1,young,total
7344,1,young,total
5692,1,young,total
8967,1,young,total
5681,1,young,total
5711,1,young,total
5282,1,young,total
9882,1,young,total
11710,0,young,total
970,1,young,total
3857,1,young,total
9241,1,young,total
10254,0,young,total
7635,1,young,total
11094,1,young,total
1474,1,young,total
3077,0,young,total
6904,1,young,total
9888,1,young,total
144,0,young,total
13149,1,young,total
8824,0,young,total
4346,1,young,total
4104,1,young,total
4866,1,young,total
5134,1,young,total
192,1,young,total
6730,0,young,total
2820,1,young,total
1859,1,young,total
1100,1,young,total
8100,1,young,total
4598,1,young,total
12641,1,young,total
7223,0,young,total
5346,1,young,total
10817,1,young,total
6527,1,young,total
13056,1,young,total
5304,0,young,total
2203,1,young,total
6675,0,young,total
4447,1,young,total
6092,1,young,total
4045,1,young,total
50,1,young,total
2289,0,young,total
10435,1,young,total
1673,0,young,total
9861,1,young,total
3411,1,young,total
9371,0,young,total
2422,1,young,total
3913,1,young,total
9779,1,young,total
11877,1,young,total
8521,1,young,total
2447,1,young,total
7705,0,young,total
1642,1,young,total
609,1,young,total
983,1,young,total
3925,1,young,total
3336,1,young,total
5107,0,young,total
5443,1,young,total
5074,1,young,total
1628,1,young,total
12754,1,young,total
7609,1,young,total
10648,1,young,total
8944,0,young,total
7382,1,young,total
10373,1,young,total
12831,1,young,total
3453,1,young,total
3935,1,young,total
10787,0,young,total
7452,1,young,total
6101,0,young,total
6166,1,young,total
1959,1,young,total
11534,1,young,total
5984,0,young,total
3637,1,young,total
11159,1,young,total
7132,1,young,total
9977,0,young,total
9690,0,young,total
11689,1,young,total
8988,0,young,total
7224,1,young,total
8769,1,young,total
3084,0,young,total
4944,1,young,total
12098,1,young,total
8739,1,young,total
8535,1,young,total
12981,1,young,total
9156,1,young,total
6260,0,young,total
8262,1,young,total
4535,1,young,total
3792,1,young,total
5344,1,young,total
6997,1,young,total
6256,1,young,total
3180,0,young,total
3251,0,young,total
12010,1,young,total
6103,1,young,total
10484,1,young,total
12846,1,young,total
3492,0,young,total
8003,1,young,total
10870,1,young,total
2970,1,young,total
9493,1,young,total
8488,1,young,total
3682,1,young,total
9237,0,young,total
1174,1,young,total
12259,1,young,total
1608,1,young,total
7931,1,young,total
1929,1,young,total
6444,1,young,total
11106,0,middle,total
9487,0,middle,total
13109,0,middle,total
10696,0,middle,total
1885,0,middle,total
2694,1,middle,total
9813,1,middle,total
3890,0,middle,total
7362,1,middle,total
1879,1,middle,total
2185,0,middle,total
11087,0,middle,total
9540,1,middle,total
5618,1,middle,total
12841,1,middle,total
9167,1,middle,total
496,1,middle,total
4019,0,middle,total
2770,0,middle,total
898,1,middle,total
12113,0,middle,total
694,1,middle,total
7045,0,middle,total
4545,1,middle,total
6596,1,middle,total
6879,1,middle,total
1538,0,middle,total
2113,1,middle,total
9856,1,middle,total
467,1,middle,total
12446,1,middle,total
5674,1,middle,total
12046,1,middle,total
11224,0,middle,total
6059,1,middle,total
7237,1,middle,total
781,1,middle,total
9586,0,middle,total
12385,0,middle,total
3560,1,middle,total
13074,1,middle,total
9084,1,middle,total
506,1,middle,total
12998,1,middle,total
3865,1,middle,total
6873,0,middle,total
7084,0,middle,total
7281,0,middle,total
9365,0,middle,total
11811,0,middle,total
7040,0,middle,total
10389,1,middle,total
8374,0,middle,total
11833,0,middle,total
1290,0,middle,total
3093,0,middle,total
2468,1,middle,total
3937,1,middle,total
3371,1,middle,total
9362,1,middle,total
13423,0,middle,total
5903,0,middle,total
5947,0,middle,total
3427,1,middle,total
7894,1,middle,total
5820,1,middle,total
2073,1,middle,total
6673,1,middle,total
10843,1,middle,total
6102,0,middle,total
7854,1,middle,total
9145,1,middle,total
5352,1,middle,total
814,0,middle,total
8382,1,middle,total
6266,1,middle,total
12266,1,middle,total
5655,0,middle,total
1503,1,middle,total
11522,1,middle,total
9413,1,middle,total
9962,1,middle,total
4033,1,middle,total
8385,1,middle,total
6097,1,middle,total
11207,1,middle,total
2109,1,middle,total
3507,0,middle,total
4551,1,middle,total
5417,1,middle,total
12005,1,middle,total
9439,0,middle,total
6630,1,middle,total
6005,1,middle,total
492,0,middle,total
6653,1,middle,total
9078,0,middle,total
13103,1,middle,total
9787,1,middle,total
249,1,middle,total
10119,1,middle,total
3824,0,middle,total
5899,1,middle,total
11181,1,middle,total
8312,1,middle,total
12880,1,middle,total
1856,1,middle,total
8668,1,middle,total
853,1,middle,total
2116,1,middle,total
8703,1,middle,total
2267,1,middle,total
10667,1,middle,total
11411,0,middle,total
3798,1,middle,total
7499,1,middle,total
6329,0,middle,total
9446,0,middle,total
3076,1,middle,total
13161,0,middle,total
6308,0,middle,total
4146,0,middle,total
12183,0,middle,total
13019,1,middle,total
11944,1,middle,total
3796,0,middle,total
9130,1,middle,total
5933,0,middle,total
11650,0,middle,total
6209,1,middle,total
12573,0,middle,total
3133,1,middle,total
13293,1,middle,total
745,0,middle,total
1726,0,middle,total
2337,1,middle,total
9759,1,middle,total
1198,0,middle,total
13126,0,middle,total
1229,0,middle,total
1564,1,middle,total
1839,1,middle,total
6245,1,middle,total
8060,1,middle,total
3086,1,middle,total
8187,0,middle,total
9417,1,middle,total
1884,0,middle,total
1449,0,middle,total
8745,1,middle,total
1807,1,middle,total
12267,1,middle,total
1556,1,middle,total
5238,0,middle,total
13434,1,middle,total
8501,1,middle,total
6271,1,middle,total
4053,0,middle,total
9869,0,middle,total
1462,1,middle,total
11477,1,middle,total
9322,1,middle,total
10434,1,middle,total
3957,1,middle,total
7295,1,middle,total
4775,1,middle,total
4530,1,middle,total
9205,0,middle,total
11576,1,middle,total
6476,1,middle,total
4365,1,middle,total
3539,1,middle,total
216,1,middle,total
1993,0,middle,total
487,1,middle,total
13481,1,middle,total
7297,0,middle,total
7372,1,middle,total
7473,0,middle,total
10348,1,middle,total
1301,0,middle,total
4909,1,middle,total
8082,0,middle,total
1842,1,middle,total
10489,1,middle,total
13023,1,middle,total
695,1,middle,total
8214,1,middle,total
13006,0,middle,total
5283,1,middle,total
8645,0,middle,total
12848,1,middle,total
9724,1,middle,total
4156,0,middle,total
1499,0,middle,total
4546,1,middle,total
5510,1,middle,total
3713,1,middle,total
6287,0,middle,total
791,1,middle,total
4356,0,middle,total
7437,1,middle,total
9863,1,middle,total
3986,1,middle,total
2883,1,middle,total
7733,1,middle,total
2696,0,middle,total
2125,1,middle,total
4694,0,middle,total
1580,1,middle,total
1090,1,middle,total
9204,0,middle,total
8322,1,middle,total
8266,1,middle,total
4681,1,middle,total
11158,1,middle,total
534,0,middle,total
6677,1,middle,total
5237,1,middle,total
260,0,middle,total
6135,1,middle,total
10621,1,middle,total
12616,1,middle,total
3404,1,middle,total
823,1,middle,total
8827,0,middle,total
2067,0,middle,total
1051,0,middle,total
1263,1,middle,total
2028,1,middle,total
4351,1,middle,total
10097,1,middle,total
9484,1,middle,total
424,1,middle,total
12185,1,middle,total
11827,1,middle,total
3956,1,middle,total
5243,1,middle,total
12628,1,middle,total
11502,0,middle,total
9092,0,middle,total
9217,1,middle,total
9868,1,middle,total
2538,0,middle,total
13296,1,middle,total
9049,1,middle,total
1387,1,middle,total
10591,1,middle,total
12926,1,middle,total
7034,0,middle,total
4880,1,middle,total
2224,0,middle,total
5421,1,middle,total
13214,0,middle,total
1395,1,middle,total
1952,1,middle,total
12741,0,middle,total
476,1,middle,total
1679,0,middle,total
2515,1,middle,total
516,1,middle,total
1047,1,middle,total
7560,1,middle,total
9166,1,middle,total
3902,1,middle,total
8008,1,middle,total
3633,0,middle,total
3319,1,middle,total
389,0,middle,total
6021,1,middle,total
6569,1,middle,total
6613,1,middle,total
528,1,middle,total
12868,1,middle,total
12251,0,middle,total
3729,0,middle,total
2635,1,middle,total
3564,1,middle,total
13305,0,middle,total
8928,0,middle,total
250,1,middle,total
7095,1,middle,total
8917,1,middle,total
9470,1,middle,total
7519,1,middle,total
3085,0,middle,total
6130,1,middle,total
10129,1,middle,total
12062,1,middle,total
3069,0,middle,total
10388,1,middle,total
368,1,middle,total
6707,1,middle,total
1074,0,middle,total
3484,0,middle,total
11039,0,middle,total
12912,1,middle,total
3770,1,middle,total
4028,1,middle,total
6869,0,middle,total
949,0,elderly,total
3442,1,elderly,total
13323,1,elderly,total
7285,1,elderly,total
13491,0,elderly,total
10120,0,elderly,total
3718,1,elderly,total
2241,0,elderly,total
8080,0,elderly,total
11069,0,elderly,total
6172,1,elderly,total
11273,0,elderly,total
2086,0,elderly,total
6694,0,elderly,total
6621,0,elderly,total
1502,0,elderly,total
8731,0,elderly,total
7738,1,elderly,total
6235,1,elderly,total
8273,1,elderly,total
4987,0,elderly,total
6797,1,elderly,total
6965,0,elderly,total
5110,1,elderly,total
6962,1,elderly,total
9582,1,elderly,total
2457,0,elderly,total
9395,1,elderly,total
1939,1,elderly,total
5807,0,elderly,total
3102,0,elderly,total
13085,1,elderly,total
6807,0,elderly,total
6659,0,elderly,total
8046,0,elderly,total
1745,0,elderly,total
2070,1,elderly,total
4078,0,elderly,total
3056,1,elderly,total
11465,0,elderly,total
8574,0,elderly,total
8354,0,elderly,total
6778,0,elderly,total
5826,1,elderly,total
1147,1,elderly,total
11175,0,elderly,total
12387,0,elderly,total
7129,0,elderly,total
10616,0,elderly,total
9853,1,elderly,total
12623,1,elderly,total
352,0,elderly,total
13136,0,elderly,total
11119,0,elderly,total
4130,1,elderly,total
5850,0,elderly,total
12685,1,elderly,total
2873,1,elderly,total
5729,1,elderly,total
6738,0,elderly,total
3847,0,elderly,total
13026,1,elderly,total
9400,0,elderly,total
6660,1,elderly,total
11290,0,elderly,total
9885,0,elderly,total
2833,1,elderly,total
9292,1,elderly,total
11590,0,elderly,total
5728,0,elderly,total
10739,1,elderly,total
5003,0,elderly,total
3891,0,elderly,total
3993,0,elderly,total
13226,1,elderly,total
13358,1,elderly,total
8386,1,elderly,total
11341,1,elderly,total
4858,0,elderly,total
6291,1,elderly,total
1024,0,elderly,total
12851,1,elderly,total
6455,0,elderly,total
2875,0,elderly,total
5044,0,elderly,total
1028,0,elderly,total
6862,1,elderly,total
10081,1,elderly,total
8380,0,elderly,total
1769,1,elderly,total
2173,0,elderly,total
5878,1,elderly,total
10113,0,elderly,total
705,0,elderly,total
6980,0,elderly,total
2722,1,elderly,total
10447,0,elderly,total
6940,1,elderly,total
3826,0,elderly,total
6473,0,elderly,total
12858,0,elderly,total
4023,0,elderly,total
6507,0,elderly,total
12805,1,elderly,total
2282,1,elderly,total
11199,1,elderly,total
10382,0,elderly,total
7410,1,elderly,total
10286,0,elderly,total
6866,1,elderly,total
4382,0,elderly,total
12693,0,elderly,total
9795,1,elderly,total
12966,1,elderly,total
12640,1,elderly,total
7624,0,elderly,total
439,1,elderly,total
10288,0,elderly,total
8851,0,elderly,total
214,0,elderly,total
10524,0,elderly,total
3429,0,elderly,total
1654,0,elderly,total
3996,1,elderly,total
5205,0,elderly,total
5125,0,elderly,total
9674,0,elderly,total
6823,1,elderly,total
8808,0,elderly,total
3701,0,elderly,total
9953,0,elderly,total
2319,1,elderly,total
2811,0,elderly,total
775,1,elderly,total
9386,1,elderly,total
7618,0,elderly,total
1813,0,elderly,total
13238,1,elderly,total
8889,1,elderly,total
1904,1,elderly,total
3844,0,elderly,total
9753,0,elderly,total
4402,0,elderly,total
10757,1,elderly,total
9257,0,elderly,total
1067,0,elderly,total
5724,1,elderly,total
7923,0,elderly,total
7102,1,elderly,total
5240,1,elderly,total
7882,0,elderly,total
13322,0,elderly,total
8631,1,elderly,total
13051,1,elderly,total
2574,1,elderly,total
2006,1,elderly,total
3893,0,elderly,total
12027,0,elderly,total
8471,0,elderly,total
3979,0,elderly,total
2087,1,elderly,total
5495,1,elderly,total
7837,0,elderly,total
7813,0,elderly,total
11843,1,elderly,total
3298,0,elderly,total
198,0,elderly,total
6561,1,elderly,total
13132,1,elderly,total
9098,0,elderly,total
7682,0,elderly,total
8012,1,elderly,total
8565,0,elderly,total
1958,0,elderly,total
2464,1,elderly,total
6018,1,elderly,total
880,0,elderly,total
12697,1,elderly,total
7717,0,elderly,total
9134,0,elderly,total
1528,0,elderly,total
7249,1,elderly,total
4021,0,elderly,total
9645,1,elderly,total
457,1,elderly,total
13028,1,elderly,total
9158,1,elderly,total
10162,0,elderly,total
410,0,elderly,total
5896,0,elderly,total
4967,1,elderly,total
6202,0,elderly,total
315,1,elderly,total
4774,1,elderly,total
6514,0,elderly,total
4313,0,elderly,total
2176,0,elderly,total
11277,1,elderly,total
515,1,elderly,total
12935,0,elderly,total
4249,0,elderly,total
9597,0,elderly,total
9341,0,elderly,total
10112,0,elderly,total
9716,0,elderly,total
12603,0,elderly,total
10963,1,elderly,total
6695,0,elderly,total
9852,0,elderly,total
2157,1,elderly,total
4883,1,elderly,total
13461,1,elderly,total
601,1,elderly,total
1646,0,elderly,total
8010,0,elderly,total
6571,0,elderly,total
6812,1,elderly,total
9262,1,elderly,total
4092,1,elderly,total
1705,0,elderly,total
6712,1,elderly,total
4095,1,elderly,total
4626,0,elderly,total
4765,0,elderly,total
4343,0,elderly,total
11548,1,elderly,total
306,1,elderly,total
1823,0,elderly,total
2688,1,elderly,total
9838,0,elderly,total
12470,1,elderly,total
9652,0,elderly,total
12539,1,elderly,total
12553,1,elderly,total
6557,0,elderly,total
3831,0,elderly,total
9655,1,elderly,total
1354,1,elderly,total
4414,0,elderly,total
2740,1,elderly,total
566,1,elderly,total
12993,0,elderly,total
12023,1,elderly,total
936,0,elderly,total
4182,1,elderly,total
6447,1,elderly,total
5032,0,elderly,total
6636,1,elderly,total
11775,0,elderly,total
2395,0,elderly,total
3511,1,elderly,total
6651,1,elderly,total
6917,1,elderly,total
12930,1,elderly,total
10178,1,elderly,total
10104,0,elderly,total
10354,0,elderly,total
2818,0,elderly,total
3376,0,elderly,total
4014,1,elderly,total
9906,1,elderly,total
11405,1,elderly,total
10150,0,elderly,total
11060,1,elderly,total
4283,0,elderly,total
6359,0,elderly,total
9568,0,elderly,total
13514,0,elderly,total
9584,1,elderly,total
5165,1,elderly,total
4079,1,elderly,total
4809,1,elderly,total
8390,1,elderly,total
448,0,elderly,total
9363,1,elderly,total
5725,0,elderly,total
11072,1,elderly,total
366,0,elderly,total
12904,1,elderly,total
12825,1,elderly,total
6847,1,elderly,total
6054,0,elderly,total
12125,1,elderly,total
8146,1,elderly,total
4937,0,elderly,total
11656,1,elderly,total
3910,0,elderly,total
3247,1,elderly,total
1770,0,elderly,total
9620,1,elderly,total
3763,0,elderly,total
11023,1,elderly,total
2181,0,elderly,total
7567,0,elderly,total
2123,0,elderly,total
9873,0,elderly,total
9052,1,elderly,total
5657,1,elderly,total
682,0,elderly,total
6365,1,elderly,total
4608,0,overall,total
12894,1,overall,total
9526,1,overall,total
10482,0,overall,total
1509,1,overall,total
13015,1,overall,total
1434,1,overall,total
11743,1,overall,total
889,0,overall,total
6539,0,overall,total
10612,1,overall,total
6595,1,overall,total
6725,1,overall,total
7225,1,overall,total
3313,0,overall,total
7989,0,overall,total
11120,1,overall,total
11595,0,overall,total
9322,1,overall,total
245,0,overall,total
3214,1,overall,total
12261,1,overall,total
12028,0,overall,total
4082,0,overall,total
4091,1,overall,total
2647,1,overall,total
9419,0,overall,total
1642,1,overall,total
2978,0,overall,total
9732,1,overall,total
13371,0,overall,total
33,1,overall,total
1547,1,overall,total
12087,1,overall,total
1232,1,overall,total
12034,1,overall,total
5852,1,overall,total
8353,1,overall,total
4177,1,overall,total
3943,0,overall,total
10203,0,overall,total
13136,0,overall,total
4804,1,overall,total
5058,1,overall,total
8050,1,overall,total
4921,1,overall,total
259,1,overall,total
2800,1,overall,total
495,0,overall,total
6911,0,overall,total
8614,1,overall,total
6721,1,overall,total
9907,0,overall,total
7364,1,overall,total
8653,1,overall,total
11736,1,overall,total
2591,1,overall,total
3060,1,overall,total
982,1,overall,total
9258,0,overall,total
4927,1,overall,total
9334,1,overall,total
1445,0,overall,total
11392,1,overall,total
1643,1,overall,total
4849,1,overall,total
12858,0,overall,total
5178,1,overall,total
669,0,overall,total
8113,0,overall,total
2568,0,overall,total
10503,1,overall,total
760,0,overall,total
795,1,overall,total
6675,0,overall,total
6047,1,overall,total
5298,1,overall,total
58,1,overall,total
11142,1,overall,total
7928,1,overall,total
5116,0,overall,total
10214,0,overall,total
11410,0,overall,total
9564,1,overall,total
13182,1,overall,total
790,0,overall,total
1350,0,overall,total
1705,0,overall,total
4675,0,overall,total
12477,0,overall,total
1506,0,overall,total
6476,1,overall,total
2813,1,overall,total
10833,1,overall,total
85,1,overall,total
8013,1,overall,total
12865,0,overall,total
9326,0,overall,total
11432,0,overall,total
4078,0,overall,total
2309,0,overall,total
11547,1,overall,total
6331,0,overall,total
9170,0,overall,total
11843,1,overall,total
11982,1,overall,total
7673,1,overall,total
6615,1,overall,total
2214,1,overall,total
7716,1,overall,total
9592,0,overall,total
5578,1,overall,total
1556,1,overall,total
11532,0,overall,total
6806,1,overall,total
11670,1,overall,total
7439,1,overall,total
11196,1,overall,total
4115,0,overall,total
8908,0,overall,total
3785,1,overall,total
3343,0,overall,total
11079,1,overall,total
4256,1,overall,total
4280,1,overall,total
106,1,overall,total
6984,1,overall,total
12166,1,overall,total
6716,1,overall,total
2230,0,overall,total
12470,1,overall,total
7609,1,overall,total
4395,0,overall,total
12450,1,overall,total
11296,0,overall,total
2065,0,overall,total
12313,1,overall,total
11644,0,overall,total
1809,1,overall,total
8731,0,overall,total
247,1,overall,total
3845,0,overall,total
494,1,overall,total
9644,1,overall,total
7500,0,overall,total
1566,0,overall,total
2650,0,overall,total
808,1,overall,total
11371,0,overall,total
1273,0,overall,total
8573,1,overall,total
4015,0,overall,total
2910,1,overall,total
13257,1,overall,total
11975,1,overall,total
3044,0,overall,total
1815,1,overall,total
10103,0,overall,total
9834,0,overall,total
5757,0,overall,total
5742,1,overall,total
6582,1,overall,total
1996,1,overall,total
2022,0,overall,total
9976,1,overall,total
9757,1,overall,total
8571,1,overall,total
4027,1,overall,total
2017,1,overall,total
7451,0,overall,total
3976,1,overall,total
3899,1,overall,total
100,0,overall,total
8320,1,overall,total
13103,1,overall,total
4329,1,overall,total
9912,0,overall,total
3460,0,overall,total
2607,1,overall,total
4160,1,overall,total
8773,0,overall,total
10006,1,overall,total
912,1,overall,total
11656,1,overall,total
1069,0,overall,total
1090,1,overall,total
8201,0,overall,total
9723,0,overall,total
2888,1,overall,total
1708,0,overall,total
3319,1,overall,total
4039,1,overall,total
4574,0,overall,total
9767,1,overall,total
6644,1,overall,total
11153,1,overall,total
9773,1,overall,total
11841,0,overall,total
10408,1,overall,total
347,1,overall,total
648,0,overall,total
11772,1,overall,total
3387,0,overall,total
2674,1,overall,total
420,1,overall,total
5830,1,overall,total
4468,1,overall,total
2662,1,overall,total
5733,0,overall,total
5476,0,overall,total
4545,1,overall,total
1892,1,overall,total
10486,1,overall,total
8412,1,overall,total
11221,0,overall,total
1219,1,overall,total
11364,1,overall,total
8935,1,overall,total
12264,0,overall,total
12681,0,overall,total
4546,1,overall,total
11881,1,overall,total
10236,1,overall,total
11773,1,overall,total
12907,1,overall,total
8572,0,overall,total
471,0,overall,total
209,1,overall,total
6956,1,overall,total
5074,1,overall,total
2021,0,overall,total
9957,0,overall,total
6421,1,overall,total
8751,1,overall,total
13026,1,overall,total
671,1,overall,total
6357,1,overall,total
11978,0,overall,total
1897,0,overall,total
1155,1,overall,total
4845,0,overall,total
11914,1,overall,total
10358,0,overall,total
4570,1,overall,total
3173,0,overall,total
2175,0,overall,total
4413,0,overall,total
7106,1,overall,total
9711,1,overall,total
12993,0,overall,total
12701,0,overall,total
9555,1,overall,total
8169,1,overall,total
1859,1,overall,total
9446,0,overall,total
9678,0,overall,total
464,1,overall,total
6677,1,overall,total
12724,1,overall,total
6463,1,overall,total
2964,0,overall,total
2760,1,overall,total
7957,0,overall,total
9400,0,overall,total
5078,1,overall,total
6045,0,overall,total
12866,1,overall,total
801,1,overall,total
1911,0,overall,total
4215,1,overall,total
7074,0,overall,total
3075,1,overall,total
7679,0,overall,total
1903,0,overall,total
693,1,overall,total
10775,1,overall,total
13300,1,overall,total
3417,0,overall,total
7923,0,overall,total
642,1,overall,total
6868,1,overall,total
2936,1,overall,total
923,0,overall,total
4259,1,overall,total
7362,1,overall,total
3010,0,overall,total
13028,1,overall,total
10434,1,overall,total
4645,0,overall,total
7738,1,overall,total
8161,1,overall,total
8271,0,overall,total
8955,1,overall,total
12185,1,overall,total
8719,1,overall,total
9666,1,overall,total
4607,0,overall,total
4234,1,overall,total
5799,0,overall,total
13254,0,overall,total
3744,1,overall,total
11438,1,overall,total
5580,1,overall,total
13508,0,overall,total
3989,0,overall,total
1088,0,overall,total
6099,1,overall,total
12591,0,overall,total
13359,0,overall,total
3098,1,overall,total
2811,0,overall,total
7830,0,overall,total
7982,1,overall,total
12616,1,overall,total
11610,0,overall,total
4568,1,overall,total
13327,1,overall,total
13035,1,overall,total
336,0,overall,total
6663,1,overall,total
5287,1,overall,total
3521,1,overall,total
10179,1,overall,total
1100,1,overall,total
4488,0,overall,total
8624,0,overall,total
11306,0,overall,total
7360,0,overall,total
1459,1,overall,total
11135,0,overall,total
11175,0,overall,total
3533,0,overall,total
1973,0,overall,total
4838,1,overall,total
9378,1,overall,total
11482,0,overall,total
1896,1,overall,total
13221,1,overall,total
3877,0,overall,total
1117,1,overall,total
3071,0,overall,total
522,0,overall,total
1236,1,overall,total
9412,1,overall,total
3994,1,overall,total
9007,1,overall,total
5672,0,overall,total
13088,1,overall,total
7499,1,overall,total
9158,1,overall,total
2193,0,overall,total
12069,1,overall,total
5624,1,overall,total
4175,0,overall,total
10921,1,overall,total
2077,0,overall,total
11077,1,overall,total
6848,1,overall,total
5165,1,overall,total
6895,1,overall,total
5113,0,overall,total
4527,1,overall,total
12191,1,overall,total
3425,1,overall,total
11118,0,overall,total
2484,1,overall,total
1962,1,overall,total
10960,1,overall,total
5184,1,overall,total
6864,1,overall,total
1047,1,overall,total
10017,1,overall,total
9259,1,overall,total
10314,1,overall,total
5323,1,overall,total
10388,1,overall,total
11165,0,overall,total
13149,1,overall,total
7941,0,overall,total
744,1,overall,total
11816,0,overall,total
2275,1,overall,total
7473,0,overall,total
5251,1,overall,total
4475,0,overall,total
3404,1,overall,total
10218,1,overall,total
11066,1,overall,total
6001,0,overall,total
7854,1,overall,total
13326,0,overall,total
4257,1,overall,total
3884,1,overall,total
9874,0,overall,total
4426,0,overall,total
8677,0,overall,total
7036,0,overall,total
2218,1,overall,total
701,1,overall,total
8227,1,overall,total
9151,0,overall,total
13128,1,overall,total
4328,1,overall,total
3339,0,overall,total
10083,0,overall,total
8198,1,overall,total
8721,0,overall,total
1033,0,overall,total
12558,0,overall,total
10321,0,overall,total
10387,1,overall,total
8330,1,overall,total
5615,1,overall,total
2761,0,overall,total
11007,1,overall,total
3869,0,overall,total
576,1,overall,total
12311,1,overall,total
9420,1,overall,total
7123,1,overall,total
1326,1,overall,total
678,1,overall,total
5056,1,overall,total
10340,0,overall,total
6749,1,overall,total
3763,0,overall,total
4146,0,overall,total
12435,0,overall,total
8526,1,overall,total
3931,0,overall,total
13162,0,overall,total
3647,1,overall,total
4036,1,overall,total
1938,1,overall,total
5944,1,overall,total
9514,1,overall,total
8866,1,overall,total
3626,1,overall,total
6103,1,overall,total
7680,1,overall,total
5936,0,overall,total
11200,1,overall,total
4723,1,overall,total
5371,0,overall,total
13037,0,overall,total
643,0,overall,total
5984,0,overall,total
12395,0,overall,total
13319,1,overall,total
7320,1,overall,total
12052,1,overall,total
8584,0,overall,total
7837,0,overall,total
2641,1,overall,total
5777,0,overall,total
1336,1,overall,total
12014,0,overall,total
1295,0,overall,total
2710,1,overall,total
4558,1,overall,total
688,1,overall,total
9655,1,overall,total
1167,1,overall,total
1676,0,overall,total
12046,1,overall,total
4042,0,overall,total
9700,1,overall,total
8389,1,overall,total
2003,0,overall,total
4609,1,overall,total
8972,1,overall,total
10150,0,overall,total
1226,1,overall,total
3032,1,overall,total
8631,1,overall,total
3015,0,overall,total
6370,1,overall,total
11405,1,overall,total
11884,1,overall,total
13129,0,overall,total
2089,1,overall,total
8187,0,overall,total
2803,1,overall,total
6916,0,overall,total
9500,1,overall,total
4262,0,overall,total
7372,1,overall,total
5685,1,overall,total
9593,0,overall,total
10080,0,overall,total
7081,1,overall,total
2428,1,overall,total
5272,1,overall,total
266,0,overall,total
4971,0,overall,total
10620,1,overall,total
11488,1,overall,total
10173,0,overall,total
6658,0,overall,total
9052,1,overall,total
8260,1,overall,total
9080,1,overall,total
6853,1,overall,total
7061,1,overall,total
4340,1,overall,total
5933,0,overall,total
