instance_idx,has_recourse,age_group,subgroup
515,1,middle,male
1277,1,middle,male
5781,1,middle,male
5767,0,middle,male
6798,1,middle,male
8503,1,middle,male
1706,1,middle,male
7536,0,middle,male
851,1,middle,male
6566,0,elderly,male
2528,0,elderly,male
6249,1,elderly,male
3844,0,elderly,male
4878,0,elderly,male
2833,0,elderly,male
2018,1,elderly,male
2822,1,elderly,male
6318,1,elderly,male
4708,1,elderly,male
4272,1,elderly,male
8735,0,elderly,male
4633,0,elderly,male
6645,1,elderly,male
1016,0,elderly,male
3274,1,elderly,male
6210,0,elderly,male
8678,0,elderly,male
5047,0,elderly,male
4586,0,elderly,male
4675,0,elderly,male
6528,0,elderly,male
2722,0,elderly,male
1076,0,elderly,male
613,1,elderly,male
7524,1,elderly,male
2532,1,elderly,male
4224,0,elderly,male
5892,1,elderly,male
2171,1,elderly,male
3660,0,elderly,male
1965,0,elderly,male
344,1,elderly,male
8542,1,elderly,male
528,1,elderly,male
3666,1,elderly,male
6037,1,elderly,male
2510,1,elderly,male
7780,1,elderly,male
8336,1,elderly,male
2094,1,elderly,male
8395,0,elderly,male
401,1,elderly,male
1298,1,elderly,male
5646,0,elderly,male
7471,1,elderly,male
6451,0,elderly,male
2230,0,elderly,male
4400,1,elderly,male
1991,0,elderly,male
3456,1,elderly,male
2403,0,elderly,male
573,0,elderly,male
5669,0,elderly,male
4189,0,elderly,male
208,0,elderly,male
4810,1,elderly,male
1575,0,elderly,male
5696,1,elderly,male
8125,1,elderly,male
3868,1,elderly,male
2240,1,elderly,male
1539,0,elderly,male
2674,1,elderly,male
1774,1,elderly,male
6673,1,elderly,male
4269,1,elderly,male
638,1,elderly,male
3304,1,elderly,male
7052,1,elderly,male
1408,1,elderly,male
3492,0,elderly,male
6965,1,elderly,male
7955,0,elderly,male
371,1,elderly,male
8279,1,elderly,male
2811,0,elderly,male
5743,1,elderly,male
7867,0,elderly,male
5068,1,elderly,male
1242,0,elderly,male
7475,1,elderly,male
1856,1,elderly,male
2145,1,elderly,male
2257,0,elderly,male
7042,1,elderly,male
5700,0,elderly,male
2015,0,elderly,male
4284,1,elderly,male
6320,0,elderly,male
8161,0,elderly,male
8263,0,elderly,male
3138,1,elderly,male
8035,1,elderly,male
1121,0,elderly,male
6870,1,elderly,male
3833,1,elderly,male
8743,1,elderly,male
6355,0,elderly,male
2038,0,elderly,male
4711,0,elderly,male
1032,0,elderly,male
2944,0,elderly,male
7766,0,elderly,male
8446,0,elderly,male
6789,1,elderly,male
8445,0,elderly,male
5840,1,elderly,male
1075,0,elderly,male
384,1,elderly,male
8284,0,elderly,male
2717,1,elderly,male
4793,1,elderly,male
5614,0,elderly,male
8131,1,elderly,male
1311,0,elderly,male
5237,0,elderly,male
7031,1,elderly,male
7706,1,elderly,male
527,1,elderly,male
7221,0,elderly,male
7785,0,elderly,male
5931,1,elderly,male
7234,1,elderly,male
2679,1,elderly,male
8458,1,elderly,male
1895,1,elderly,male
5833,0,elderly,male
7370,0,elderly,male
5943,1,elderly,male
8296,0,elderly,male
8684,1,elderly,male
8239,0,elderly,male
1190,0,elderly,male
8707,1,elderly,male
4588,0,elderly,male
3350,1,elderly,male
2719,0,elderly,male
6135,0,elderly,male
4442,0,elderly,male
7825,1,elderly,male
3785,1,elderly,male
7824,0,elderly,male
8694,1,elderly,male
4669,0,elderly,male
7850,0,elderly,male
5729,0,elderly,male
1988,0,elderly,male
5042,0,elderly,male
1069,0,elderly,male
3943,0,elderly,male
6345,0,elderly,male
2201,1,elderly,male
1250,0,elderly,male
6343,1,elderly,male
4804,1,elderly,male
4156,0,elderly,male
1448,1,elderly,male
7621,1,elderly,male
2491,1,elderly,male
4127,0,elderly,male
3680,1,elderly,male
7552,1,elderly,male
6426,0,elderly,male
5648,0,elderly,male
4499,0,elderly,male
8785,1,elderly,male
1807,1,elderly,male
8219,0,elderly,male
5112,1,elderly,male
6820,0,elderly,male
2802,0,elderly,male
580,1,elderly,male
8879,1,elderly,male
3132,0,elderly,male
5297,1,elderly,male
